"PID","type","value","weight","val_num"
557320,"uspaper","rights",30,5
557320,"uspractice","opportunity",17,6
557320,"uspractice","freedom",19,7
557320,"uspractice","democracy",29,8
557320,"uspractice","equality",7,9
557320,"uspractice","justice",28,10
159918,"uspaper","materialism",15,1
159918,"uspaper","directness",19,2
159918,"uspaper","informality",21,3
159918,"uspaper","cultural diversity",35,4
159918,"uspaper","efficiency",10,5
159918,"uspractice","liberty",42,6
159918,"uspractice","unity",14,7
159918,"uspractice","individualism",20,8
159918,"uspractice","equality",9,9
159918,"uspractice","self-government",15,10
811448,"uspaper","freedom",70,1
811448,"uspaper","democracy",15,2
811448,"uspaper","capitalism",5,3
811448,"uspaper","equality",5,4
811448,"uspaper","diversity",5,5
811448,"uspractice","freedom",70,6
811448,"uspractice","self-reliance",5,7
811448,"uspractice","equality of opportunity",10,8
811448,"uspractice","hard work",5,9
811448,"uspractice","capitalism",10,10
452641,"uspaper","freedom of speech",25,1
452641,"uspaper","freedom of religion",15,2
452641,"uspaper","bear arms",20,3
452641,"uspaper","integrity",20,4
452641,"uspaper","honesty",20,5
452641,"uspractice","freedom",35,6
452641,"uspractice","integrity",15,7
452641,"uspractice","honesty",10,8
452641,"uspractice","justice",25,9
452641,"uspractice","guns",15,10
207083,"uspaper","freedom",29,1
207083,"uspaper","equality",4,2
207083,"uspaper","self govern",19,3
207083,"uspaper","democracy",29,4
207083,"uspaper","free from dictatorship",19,5
207083,"uspractice","democarcy",29,6
207083,"uspractice","freedom",29,7
207083,"uspractice","self governed",17,8
207083,"uspractice","ability to flourish",10,9
207083,"uspractice","elections",15,10
137750,"uspaper","equality",20,1
137750,"uspaper","independence",20,2
137750,"uspaper","self-reliance",15,3
137750,"uspaper","freedom of speech",25,4
137750,"uspaper","rule of law",20,5
137750,"uspractice","greed",10,6
137750,"uspractice","deception",5,7
137750,"uspractice","maintaining power",75,8
137750,"uspractice","elder abuse",5,9
137750,"uspractice","immorality",5,10
188254,"uspaper","justice",29,1
188254,"uspaper","liberty",13,2
188254,"uspaper","equality",10,3
188254,"uspaper","democracy",40,4
188254,"uspaper","individualism",8,5
188254,"uspractice","nationalism",20,6
188254,"uspractice","freedom of speech",35,7
188254,"uspractice","capitalism",20,8
188254,"uspractice","individualism",11,9
188254,"uspractice","diversity",14,10
634938,"uspaper","democracy",23,1
634938,"uspaper","freedom",19,2
634938,"uspaper","superiority",19,3
634938,"uspaper","benevolence",19,4
634938,"uspaper","fairness",20,5
634938,"uspractice","freedom",17,6
634938,"uspractice","democracy",17,7
634938,"uspractice","wealth",28,8
634938,"uspractice","superiority",19,9
634938,"uspractice","benevolence",19,10
874059,"uspaper","liberty",20,1
874059,"uspaper","equality",24,2
874059,"uspaper","diversity",24,3
874059,"uspaper","unity",21,4
874059,"uspaper","freedom",11,5
874059,"uspractice","honesty",27,6
874059,"uspractice","integrity",15,7
874059,"uspractice","courage",9,8
874059,"uspractice","generosity",25,9
874059,"uspractice","confidence",24,10
297279,"uspaper","freedom",20,1
297279,"uspaper","diversity",20,2
297279,"uspaper","independence",20,3
297279,"uspaper","equality",20,4
297279,"uspaper","hard work",20,5
297279,"uspractice","freedom",21,6
297279,"uspractice","opportunities",21,7
297279,"uspractice","equality",21,8
297279,"uspractice","justice",21,9
297279,"uspractice","determination",16,10
991730,"uspaper","being an individual",24,1
991730,"uspaper","freedom of self",20,2
991730,"uspaper","justice",21,3
991730,"uspaper","democracy",5,4
991730,"uspaper","freedom of speech",30,5
991730,"uspractice","independence",28,6
991730,"uspractice","democracy",10,7
991730,"uspractice","justice",5,8
991730,"uspractice","individual freedom",17,9
991730,"uspractice","money",40,10
554624,"uspaper","freedom",34,1
554624,"uspaper","equality",40,2
554624,"uspaper","fairness",13,3
554624,"uspaper","justice",10,4
554624,"uspaper","opportunistic",3,5
554624,"uspractice","freedom",23,6
554624,"uspractice","equality",20,7
554624,"uspractice","liberty",29,8
554624,"uspractice","economic opportunity",18,9
554624,"uspractice","safety",10,10
621636,"uspaper","democracy",31,1
621636,"uspaper","dignity",21,2
621636,"uspaper","liberty",14,3
621636,"uspaper","justice",31,4
621636,"uspaper","free speech",3,5
621636,"uspractice","freedom",44,6
621636,"uspractice","diversity",16,7
621636,"uspractice","fairness",14,8
621636,"uspractice","equality",7,9
621636,"uspractice","hardworking",19,10
575165,"uspaper","freedom",22,1
575165,"uspaper","hard work",23,2
575165,"uspaper","the truth",16,3
575165,"uspaper","law abiding",24,4
575165,"uspaper","generosity",15,5
575165,"uspractice","independence",29,6
575165,"uspractice","compassion",16,7
575165,"uspractice","loyalty",6,8
575165,"uspractice","honesty",19,9
575165,"uspractice","common decency",30,10
734687,"uspaper","freedom",20,1
734687,"uspaper","religious freedom",17,2
734687,"uspaper","personal choice",30,3
734687,"uspaper","happiness",13,4
734687,"uspaper","capitalism",20,5
734687,"uspractice","freedom",29,6
734687,"uspractice","prosperity",23,7
734687,"uspractice","pursuit of happiness",26,8
734687,"uspractice","protect its citizens",13,9
734687,"uspractice","melting pot",9,10
238955,"uspaper","stand for freedom",13,1
238955,"uspaper","it stand for equality",14,2
238955,"uspaper","also liberty",21,3
238955,"uspaper","it stand for democracy",28,4
238955,"uspaper","and justice",24,5
238955,"uspractice","stand for freedom",25,6
238955,"uspractice","it stand for equality",23,7
238955,"uspractice","also justice",26,8
238955,"uspractice","it stand for liberty",15,9
238955,"uspractice","and respect",11,10
273753,"uspaper","freedom of speech",25,1
273753,"uspaper","democracy",25,2
273753,"uspaper","justice",25,3
273753,"uspaper","liberty",15,4
273753,"uspaper","innovation",10,5
273753,"uspractice","demoracy",30,6
273753,"uspractice","capitalism",5,7
273753,"uspractice","global leadership",25,8
273753,"uspractice","war",5,9
273753,"uspractice","liberty",35,10
960807,"uspaper","self sufficent",32,1
960807,"uspaper","individuality",23,2
960807,"uspaper","free",20,3
960807,"uspaper","independent of government",16,4
960807,"uspaper","hard working",9,5
960807,"uspractice","sucess",17,6
960807,"uspractice","freedom",31,7
960807,"uspractice","liberty",18,8
960807,"uspractice","happiness",27,9
960807,"uspractice","future",7,10
244520,"uspaper","freedom",20,1
244520,"uspaper","democracy",20,2
244520,"uspaper","entrepreneurship",20,3
244520,"uspaper","immigrants",20,4
244520,"uspaper","independence",20,5
244520,"uspractice","democracy",20,6
244520,"uspractice","independence",20,7
244520,"uspractice","entrepreneurship",25,8
244520,"uspractice","right to bear arms",15,9
244520,"uspractice","christianity",20,10
800911,"uspaper","independence",30,1
800911,"uspaper","freedom to choose",30,2
800911,"uspaper","respect",10,3
800911,"uspaper","strength",10,4
800911,"uspaper","hard work",20,5
800911,"uspractice","independence",35,6
800911,"uspractice","freedom to choose",20,7
800911,"uspractice","tolerance",10,8
800911,"uspractice","opportunity",20,9
800911,"uspractice","justice",15,10
359642,"uspaper","all men equal",20,1
359642,"uspaper","government for people",20,2
359642,"uspaper","by the people",20,3
359642,"uspaper","under god",20,4
359642,"uspaper","free speech",20,5
359642,"uspractice","elite exception",35,6
359642,"uspractice","profiteering politicians",38,7
359642,"uspractice","majority second class",12,8
359642,"uspractice","misinformation control",11,9
359642,"uspractice","as i say",4,10
972295,"uspaper","equality",20,1
972295,"uspaper","freedom",40,2
972295,"uspaper","human rights",10,3
972295,"uspaper","independence",20,4
972295,"uspaper","patriotism",10,5
972295,"uspractice","equality",10,6
972295,"uspractice","economic growth",30,7
972295,"uspractice","patriotism",30,8
972295,"uspractice","freedom",20,9
972295,"uspractice","advancement",10,10
489606,"uspaper","freedom to bear arms",10,1
489606,"uspaper","freedom to protect ones property",10,2
489606,"uspaper","freedom to put bible back in school",30,3
489606,"uspaper","freedom to teach children respect",30,4
489606,"uspaper","freedom to worship god",20,5
489606,"uspractice","belief in god and his son jesus",50,6
489606,"uspractice","protection of innocent babies in the womb",30,7
489606,"uspractice","bible back in public schools",20,8
489606,"uspractice","the right to bear arms",0,9
489606,"uspractice","the right to protect ones land",0,10
393363,"uspaper","equal opprotinties",20,1
393363,"uspaper","free speach",20,2
393363,"uspaper","freedom of religion",20,3
393363,"uspaper","equality",20,4
393363,"uspaper","morals",20,5
393363,"uspractice","freedom",30,6
393363,"uspractice","hard work",30,7
393363,"uspractice","equal oppritunities",20,8
393363,"uspractice","fairness",10,9
393363,"uspractice","faith",10,10
481316,"uspaper","liberty",20,1
481316,"uspaper","democracy",25,2
481316,"uspaper","equality",15,3
481316,"uspaper","justice",20,4
481316,"uspaper","opportunity",20,5
481316,"uspractice","prosperity",25,6
481316,"uspractice","power",20,7
481316,"uspractice","freedom",15,8
481316,"uspractice","individualism",20,9
481316,"uspractice","innovation",20,10
683634,"uspaper","freedom",22,1
683634,"uspaper","free speech",22,2
683634,"uspaper","justice",21,3
683634,"uspaper","pursuit of happiness",15,4
683634,"uspaper","separate church/state",20,5
683634,"uspractice","freedom",30,6
683634,"uspractice","free speech",30,7
683634,"uspractice","individuality",10,8
683634,"uspractice","opportunity",25,9
683634,"uspractice","patriotism",5,10
386826,"uspaper","freedom",35,1
386826,"uspaper","individualism",15,2
386826,"uspaper","equality",20,3
386826,"uspaper","opportunities for success",25,4
386826,"uspaper","materialism",5,5
386826,"uspractice","materialism",10,6
386826,"uspractice","individualism",15,7
386826,"uspractice","equity",15,8
386826,"uspractice","government control",10,9
386826,"uspractice","law and order",50,10
175542,"uspaper","liberty",16,1
175542,"uspaper","opportunity",14,2
175542,"uspaper","justice",20,3
175542,"uspaper","moral standards",31,4
175542,"uspaper","religious freedom",19,5
175542,"uspractice","civil rights",18,6
175542,"uspractice","human rights",30,7
175542,"uspractice","freedom",15,8
175542,"uspractice","opportunity",18,9
175542,"uspractice","social justice",19,10
301420,"uspaper","independence",30,1
301420,"uspaper","self reliance",15,2
301420,"uspaper","equality",30,3
301420,"uspaper","freedom of speech",10,4
301420,"uspaper","diversity",15,5
301420,"uspractice","individualism",20,6
301420,"uspractice","equality of opportunity",25,7
301420,"uspractice","democracy",20,8
301420,"uspractice","diversity",20,9
301420,"uspractice","inclusion",15,10
170314,"uspaper","liberty",39,1
170314,"uspaper","justice",32,2
170314,"uspaper","democracy",29,3
170314,"uspaper","equality",0,4
170314,"uspaper","rules of law",0,5
170314,"uspractice","freedom",34,6
170314,"uspractice","equality",23,7
170314,"uspractice","opportunity",13,8
170314,"uspractice","democracy",10,9
170314,"uspractice","individualism",20,10
641879,"uspaper","capitalism",20,1
641879,"uspaper","oligarchy",20,2
641879,"uspaper","status quo",20,3
641879,"uspaper","discrimination",20,4
641879,"uspaper","bigotry",20,5
641879,"uspractice","capitalism",20,6
641879,"uspractice","oligarchy",20,7
641879,"uspractice","status quo",20,8
641879,"uspractice","discrimination",20,9
641879,"uspractice","bigotry",20,10
431444,"uspaper","innovation",20,1
431444,"uspaper","individualism",20,2
431444,"uspaper","equality",20,3
431444,"uspaper","hard work",20,4
431444,"uspaper","materialism",20,5
431444,"uspractice","individualism",20,6
431444,"uspractice","freedom",20,7
431444,"uspractice","passion",20,8
431444,"uspractice","openness",20,9
431444,"uspractice","destiny",20,10
845880,"uspaper","right to protest",20,1
845880,"uspaper","freedom of speech",20,2
845880,"uspaper","freedom of press",20,3
845880,"uspaper","right to vote",20,4
845880,"uspaper","freedom of religion",20,5
845880,"uspractice","freedom of speech",20,6
845880,"uspractice","free elections",20,7
845880,"uspractice","freedom of religion",20,8
845880,"uspractice","right to protest",20,9
845880,"uspractice","freedom of press",20,10
740724,"uspaper","freedom",33,1
740724,"uspaper","justice",15,2
740724,"uspaper","equality",22,3
740724,"uspaper","strength",18,4
740724,"uspaper","stability",12,5
740724,"uspractice","power",24,6
740724,"uspractice","profit",28,7
740724,"uspractice","control",19,8
740724,"uspractice","growth",20,9
740724,"uspractice","influence",9,10
249988,"uspaper","freedom",25,1
249988,"uspaper","equal opportunity",25,2
249988,"uspaper","achievement",10,3
249988,"uspaper","progress",20,4
249988,"uspaper","justice",20,5
249988,"uspractice","freedom",25,6
249988,"uspractice","equality",25,7
249988,"uspractice","diversity",20,8
249988,"uspractice","democracy",20,9
249988,"uspractice","success",10,10
744535,"uspaper","freedom",60,1
744535,"uspaper","autonomy",20,2
744535,"uspaper","self reliant",5,3
744535,"uspaper","capitalism",5,4
744535,"uspaper","hard work",10,5
744535,"uspractice","greed",50,6
744535,"uspractice","arrogance",50,7
744535,"uspractice","immorality",0,8
744535,"uspractice","oppression",0,9
744535,"uspractice","deceit",0,10
617025,"uspaper","representative democracy",42,1
617025,"uspaper","freedom",41,2
617025,"uspaper","limited government",0,3
617025,"uspaper","checks and balances",17,4
617025,"uspaper","capitalism",0,5
617025,"uspractice","democracy",46,6
617025,"uspractice","civil liberties and rights",29,7
617025,"uspractice","freedom",20,8
617025,"uspractice","capitalism",0,9
617025,"uspractice","opportunity",5,10
200856,"uspaper","freedom",20,1
200856,"uspaper","justice",20,2
200856,"uspaper","equality",20,3
200856,"uspaper","independence",20,4
200856,"uspaper","free speech",20,5
200856,"uspractice","equality",25,6
200856,"uspractice","independance",20,7
200856,"uspractice","directness",5,8
200856,"uspractice","justice",20,9
200856,"uspractice","freedom",30,10
269883,"uspaper","liberty",25,1
269883,"uspaper","respect",5,2
269883,"uspaper","equality",35,3
269883,"uspaper","indepedence",25,4
269883,"uspaper","individualism",10,5
269883,"uspractice","freedom",25,6
269883,"uspractice","justice",10,7
269883,"uspractice","fairness",10,8
269883,"uspractice","equality",5,9
269883,"uspractice","capitalism",50,10
113884,"uspaper","freedom",18,1
113884,"uspaper","elected officials",28,2
113884,"uspaper","equality",40,3
113884,"uspaper","support",7,4
113884,"uspaper","power",7,5
113884,"uspractice","freedom",23,6
113884,"uspractice","happiness",19,7
113884,"uspractice","equality",45,8
