state,county,location,FIPS,county_gini,county_density,county_medianincome
North Carolina,Craven,"Craven, North Carolina",37049,0.4517,56.326586,57628
North Carolina,Cumberland,"Cumberland, North Carolina",37051,0.4474,196.4978597,52463
North Carolina,Currituck,"Currituck, North Carolina",37053,0.3924,38.02387756,82759
North Carolina,Dare,"Dare, North Carolina",37055,0.4315,36.00929191,68682
North Carolina,Davidson,"Davidson, North Carolina",37057,0.4377,114.9316993,53473
North Carolina,Davie,"Davie, North Carolina",37059,0.4217,61.48313306,67224
North Carolina,Duplin,"Duplin, North Carolina",37061,0.4198,27.98934165,45149
North Carolina,Durham,"Durham, North Carolina",37063,0.4681,413.0661931,71436
North Carolina,Edgecombe,"Edgecombe, North Carolina",37065,0.465,40.74050477,41157
North Carolina,Forsyth,"Forsyth, North Carolina",37067,0.4864,351.818409,60228
North Carolina,Franklin,"Franklin, North Carolina",37069,0.4097,50.95320151,63687
North Carolina,Gaston,"Gaston, North Carolina",37071,0.4582,235.0834095,56017
North Carolina,Gates,"Gates, North Carolina",37073,0.4146,13.10727687,59762
North Carolina,Graham,"Graham, North Carolina",37075,0.4294,11.31599656,43647
North Carolina,Granville,"Granville, North Carolina",37077,0.4372,42.72888447,62715
North Carolina,Greene,"Greene, North Carolina",37079,0.4113,30.40886897,42884
North Carolina,Guilford,"Guilford, North Carolina",37081,0.481,312.9883303,60915
North Carolina,Halifax,"Halifax, North Carolina",37083,0.493,27.60090416,38944
North Carolina,Harnett,"Harnett, North Carolina",37085,0.4225,84.58897537,61701
North Carolina,Haywood,"Haywood, North Carolina",37087,0.4513,42.15136875,51817
North Carolina,Henderson,"Henderson, North Carolina",37089,0.4389,117.6382408,60384
North Carolina,Hertford,"Hertford, North Carolina",37091,0.4574,26.40568695,40461
North Carolina,Hoke,"Hoke, North Carolina",37093,0.4602,52.69099177,54948
North Carolina,Hyde,"Hyde, North Carolina",37095,0.3357,3.40051688,44880
North Carolina,Iredell,"Iredell, North Carolina",37097,0.4688,116.0105487,69734
North Carolina,Jackson,"Jackson, North Carolina",37099,0.4844,33.21533826,50652
North Carolina,Johnston,"Johnston, North Carolina",37101,0.4298,93.28731529,69889
North Carolina,Jones,"Jones, North Carolina",37103,0.4509,7.941273325,47616
North Carolina,Lee,"Lee, North Carolina",37105,0.4199,91.01472262,56679
North Carolina,Lenoir,"Lenoir, North Carolina",37107,0.4697,55.36507148,44244
North Carolina,Lincoln,"Lincoln, North Carolina",37109,0.4626,106.2885681,73319
North Carolina,Macon,"Macon, North Carolina",37113,0.4764,25.76839886,49406
North Carolina,Madison,"Madison, North Carolina",37115,0.4669,18.38131549,51849
North Carolina,Martin,"Martin, North Carolina",37117,0.4628,19.50200006,43261
North Carolina,McDowell,"McDowell, North Carolina",37111,0.4343,39.58744155,50476
North Carolina,Mecklenburg,"Mecklenburg, North Carolina",37119,0.4901,777.490679,75138
North Carolina,Mitchell,"Mitchell, North Carolina",37121,0.4585,26.24596882,49086
North Carolina,Montgomery,"Montgomery, North Carolina",37123,0.4641,21.47453903,52897
North Carolina,Moore,"Moore, North Carolina",37125,0.4687,52.92208077,69373
North Carolina,Nash,"Nash, North Carolina",37127,0.4533,67.15748107,55956
North Carolina,New Hanover,"New Hanover, North Carolina",37129,0.4942,450.4417618,66212
North Carolina,Northampton,"Northampton, North Carolina",37131,0.497,14.52336894,40524
North Carolina,Onslow,"Onslow, North Carolina",37133,0.417,98.26201274,55645
North Carolina,Orange,"Orange, North Carolina",37135,0.5132,138.8280019,79814
North Carolina,Pamlico,"Pamlico, North Carolina",37137,0.4834,14.62017189,53732
North Carolina,Pasquotank,"Pasquotank, North Carolina",37139,0.4315,67.18498084,51365
North Carolina,Pender,"Pender, North Carolina",37141,0.4528,26.15386784,69555
North Carolina,Perquimans,"Perquimans, North Carolina",37143,0.4114,21.0264128,53760
North Carolina,Person,"Person, North Carolina",37145,0.4493,38.68063514,55287
North Carolina,Pitt,"Pitt, North Carolina",37147,0.4862,104.9774445,48116
North Carolina,Polk,"Polk, North Carolina",37149,0.4454,33.23227784,58064
North Carolina,Randolph,"Randolph, North Carolina",37151,0.4323,70.55487528,57088
North Carolina,Richmond,"Richmond, North Carolina",37153,0.4727,36.83225335,42158
North Carolina,Robeson,"Robeson, North Carolina",37155,0.4975,54.3898503,38613
North Carolina,Rockingham,"Rockingham, North Carolina",37157,0.4589,62.30119042,46868
North Carolina,Rowan,"Rowan, North Carolina",37159,0.4537,105.3842697,56441
North Carolina,Rutherford,"Rutherford, North Carolina",37161,0.471,45.43057632,44477
North Carolina,Sampson,"Sampson, North Carolina",37163,0.4689,25.95007128,48267
North Carolina,Scotland,"Scotland, North Carolina",37165,0.5009,42.66062983,44060
North Carolina,Stanly,"Stanly, North Carolina",37167,0.4491,59.71835464,57465
North Carolina,Stokes,"Stokes, North Carolina",37169,0.4365,39.47323116,57763
North Carolina,Surry,"Surry, North Carolina",37171,0.4736,52.1554812,51820
North Carolina,Swain,"Swain, North Carolina",37173,0.4484,10.42865887,47838
North Carolina,Transylvania,"Transylvania, North Carolina",37175,0.4323,34.19200208,61737
North Carolina,Tyrrell,"Tyrrell, North Carolina",37177,0.4039,4.069740194,39970
North Carolina,Union,"Union, North Carolina",37179,0.4461,138.3415406,87553
North Carolina,Vance,"Vance, North Carolina",37181,0.4681,68.04566958,45557
North Carolina,Wake,"Wake, North Carolina",37183,0.4467,484.0293229,91558
North Carolina,Warren,"Warren, North Carolina",37185,0.5106,18.02480365,44794
North Carolina,Washington,"Washington, North Carolina",37187,0.4994,13.54495067,42582
North Carolina,Watauga,"Watauga, North Carolina",37189,0.5006,66.88043417,55183
North Carolina,Wayne,"Wayne, North Carolina",37191,0.4602,86.43433211,49955
North Carolina,Wilkes,"Wilkes, North Carolina",37193,0.4578,35.03134634,47891
North Carolina,Wilson,"Wilson, North Carolina",37195,0.4587,85.43582742,48777
North Carolina,Yadkin,"Yadkin, North Carolina",37197,0.449,43.41806243,56547
North Carolina,Yancey,"Yancey, North Carolina",37199,0.4529,21.82161709,46299
North Dakota,Adams,"Adams, North Dakota",38001,0.4818,0.919113298,56364
North Dakota,Barnes,"Barnes, North Dakota",38003,0.4434,2.80499578,61111
North Dakota,Benson,"Benson, North Dakota",38005,0.5063,1.914602497,47080
North Dakota,Billings,"Billings, North Dakota",38007,0.4239,0.317931699,77375
North Dakota,Bottineau,"Bottineau, North Dakota",38009,0.4625,1.524809163,67400
North Dakota,Bowman,"Bowman, North Dakota",38011,0.3882,1.061706473,68253
North Dakota,Burke,"Burke, North Dakota",38013,0.4177,0.774245882,71492
North Dakota,Burleigh,"Burleigh, North Dakota",38015,0.4328,22.1694151,71980
North Dakota,Cass,"Cass, North Dakota",38017,0.462,38.10818851,66351
North Dakota,Cavalier,"Cavalier, North Dakota",38019,0.5476,0.991599941,65006
North Dakota,Dickey,"Dickey, North Dakota",38021,0.437,1.695959278,55270
North Dakota,Divide,"Divide, North Dakota",38023,0.4081,0.725505176,64646
North Dakota,Dunn,"Dunn, North Dakota",38025,0.4684,0.843341809,75713
North Dakota,Eddy,"Eddy, North Dakota",38027,0.5088,1.417163096,57277
North Dakota,Emmons,"Emmons, North Dakota",38029,0.4502,0.857256796,55883
North Dakota,Foster,"Foster, North Dakota",38031,0.4257,1.999015167,69364
North Dakota,Golden Valley,"Golden Valley, North Dakota",38033,0.3755,0.725549989,63973
North Dakota,Grand Forks,"Grand Forks, North Dakota",38035,0.4619,18.92762217,64804
North Dakota,Grant,"Grant, North Dakota",38037,0.4979,0.553851572,48544
North Dakota,Griggs,"Griggs, North Dakota",38039,0.5025,1.234321195,59520
North Dakota,Hettinger,"Hettinger, North Dakota",38041,0.4445,0.878449452,54282
North Dakota,Kidder,"Kidder, North Dakota",38043,0.4174,0.70295402,55020
North Dakota,LaMoure,"LaMoure, North Dakota",38045,0.4252,1.381413591,65932
North Dakota,Logan,"Logan, North Dakota",38047,0.4388,0.749418756,51318
North Dakota,McHenry,"McHenry, North Dakota",38049,0.4296,1.221167228,64262
North Dakota,McIntosh,"McIntosh, North Dakota",38051,0.4343,1.05127794,54211
North Dakota,McKenzie,"McKenzie, North Dakota",38053,0.4665,1.753380816,86294
North Dakota,McLean,"McLean, North Dakota",38055,0.4014,1.757861143,68419
North Dakota,Mercer,"Mercer, North Dakota",38057,0.3972,3.173475024,78823
North Dakota,Morton,"Morton, North Dakota",38059,0.415,6.122544916,71415
North Dakota,Mountrail,"Mountrail, North Dakota",38061,0.4254,2.147448976,71941
North Dakota,Nelson,"Nelson, North Dakota",38063,0.4549,1.14834598,62095
North Dakota,Oliver,"Oliver, North Dakota",38065,0.3668,0.981672527,72965
North Dakota,Pembina,"Pembina, North Dakota",38067,0.4335,2.421474483,63809
North Dakota,Pierce,"Pierce, North Dakota",38069,0.4044,1.596034519,55747
North Dakota,Ramsey,"Ramsey, North Dakota",38071,0.4677,3.759383435,63973
North Dakota,Ransom,"Ransom, North Dakota",38073,0.4141,2.40027493,71594
North Dakota,Renville,"Renville, North Dakota",38075,0.3506,1.098365691,66937
North Dakota,Richland,"Richland, North Dakota",38077,0.4626,4.380133041,65184
North Dakota,Rolette,"Rolette, North Dakota",38079,0.4809,6.243389729,47394
North Dakota,Sargent,"Sargent, North Dakota",38081,0.4147,1.746330823,69666
North Dakota,Sheridan,"Sheridan, North Dakota",38083,0.3961,0.55788079,49374
North Dakota,Sioux,"Sioux, North Dakota",38085,0.5207,1.557332831,40307
North Dakota,Slope,"Slope, North Dakota",38087,0.3907,0.223737517,57922
North Dakota,Stark,"Stark, North Dakota",38089,0.444,8.931224583,73453
North Dakota,Steele,"Steele, North Dakota",38091,0.3929,1.035447223,77013
North Dakota,Stutsman,"Stutsman, North Dakota",38093,0.481,3.660565624,63871
North Dakota,Towner,"Towner, North Dakota",38095,0.4616,0.846399517,66452
North Dakota,Traill,"Traill, North Dakota",38097,0.4203,3.592037206,72320
North Dakota,Walsh,"Walsh, North Dakota",38099,0.458,3.254098253,61472
North Dakota,Ward,"Ward, North Dakota",38101,0.4319,13.24099277,69957
North Dakota,Wells,"Wells, North Dakota",38103,0.4664,1.232182117,63665
North Dakota,Williams,"Williams, North Dakota",38105,0.4381,6.328861656,77051
Ohio,Adams,"Adams, Ohio",39001,0.4913,18.43528327,47001
Ohio,Allen,"Allen, Ohio",39003,0.4275,99.41870485,52518
Ohio,Ashland,"Ashland, Ohio",39005,0.4173,48.81671864,59117
Ohio,Ashtabula,"Ashtabula, Ohio",39007,0.4541,53.96951051,48916
Ohio,Athens,"Athens, Ohio",39009,0.4917,50.54941896,49023
Ohio,Auglaize,"Auglaize, Ohio",39011,0.3842,44.03976778,64942
Ohio,Belmont,"Belmont, Ohio",39013,0.4325,49.68223263,50602
Ohio,Brown,"Brown, Ohio",39015,0.4465,34.4162569,58990
Ohio,Butler,"Butler, Ohio",39017,0.4335,313.0169285,72859
Ohio,Carroll,"Carroll, Ohio",39019,0.4321,26.98352715,56287
Ohio,Champaign,"Champaign, Ohio",39021,0.3844,34.97825851,64876
Ohio,Clark,"Clark, Ohio",39023,0.4224,131.5326244,59077
Ohio,Clermont,"Clermont, Ohio",39025,0.4409,173.5467612,70789
Ohio,Clinton,"Clinton, Ohio",39027,0.4374,39.58094919,62999
Ohio,Columbiana,"Columbiana, Ohio",39029,0.4469,75.49120655,51019
Ohio,Coshocton,"Coshocton, Ohio",39031,0.4348,25.04020235,50135
Ohio,Crawford,"Crawford, Ohio",39033,0.4323,40.3807481,50656
Ohio,Cuyahoga,"Cuyahoga, Ohio",39035,0.5086,1058.845542,55250
Ohio,Darke,"Darke, Ohio",39037,0.436,33.39676244,59456
Ohio,Defiance,"Defiance, Ohio",39039,0.4101,35.92080315,66697
Ohio,Delaware,"Delaware, Ohio",39041,0.4092,171.6427445,118661
Ohio,Erie,"Erie, Ohio",39043,0.4712,115.3782918,59226
Ohio,Fairfield,"Fairfield, Ohio",39045,0.4168,117.0455016,80245
Ohio,Fayette,"Fayette, Ohio",39047,0.4368,27.21693041,58020
Ohio,Franklin,"Franklin, Ohio",39049,0.4629,924.8617766,66056
Ohio,Fulton,"Fulton, Ohio",39051,0.4031,40.28660522,68985
Ohio,Gallia,"Gallia, Ohio",39053,0.4462,24.98947146,49575
Ohio,Geauga,"Geauga, Ohio",39055,0.4525,90.62809664,91701
Ohio,Greene,"Greene, Ohio",39057,0.4376,154.7781165,79035
Ohio,Guernsey,"Guernsey, Ohio",39059,0.4329,29.03526107,50599
Ohio,Hamilton,"Hamilton, Ohio",39061,0.5016,772.3432857,64087
Ohio,Hancock,"Hancock, Ohio",39063,0.4466,55.00347628,65866
Ohio,Hardin,"Hardin, Ohio",39065,0.415,25.88926772,53940
Ohio,Harrison,"Harrison, Ohio",39067,0.4407,14.68955905,50691
Ohio,Henry,"Henry, Ohio",39069,0.3978,25.35218255,69634
Ohio,Highland,"Highland, Ohio",39071,0.4006,30.0227579,56772
Ohio,Hocking,"Hocking, Ohio",39073,0.4083,26.11268645,55814
Ohio,Holmes,"Holmes, Ohio",39075,0.42,40.07562584,70027
Ohio,Huron,"Huron, Ohio",39077,0.3946,45.92191061,62153
Ohio,Jackson,"Jackson, Ohio",39079,0.4463,29.87693554,48745
Ohio,Jefferson,"Jefferson, Ohio",39081,0.4647,63.27687522,50442
Ohio,Knox,"Knox, Ohio",39083,0.4006,44.97621412,61642
Ohio,Lake,"Lake, Ohio",39085,0.4129,387.4186669,74208
Ohio,Lawrence,"Lawrence, Ohio",39087,0.4471,51.6272581,49916
Ohio,Licking,"Licking, Ohio",39089,0.4369,97.47807618,72936
Ohio,Logan,"Logan, Ohio",39091,0.4344,38.1576236,65499
Ohio,Lorain,"Lorain, Ohio",39093,0.4589,241.0812951,63348
Ohio,Lucas,"Lucas, Ohio",39095,0.4857,489.9833862,53379
Ohio,Madison,"Madison, Ohio",39097,0.393,36.45923381,71958
Ohio,Mahoning,"Mahoning, Ohio",39099,0.4713,216.7995986,50216
Ohio,Marion,"Marion, Ohio",39101,0.4609,62.4866796,53172
Ohio,Medina,"Medina, Ohio",39103,0.4101,162.4115331,86880
Ohio,Meigs,"Meigs, Ohio",39105,0.4697,20.79073257,45935
Ohio,Mercer,"Mercer, Ohio",39107,0.3971,34.06963532,67958
Ohio,Miami,"Miami, Ohio",39109,0.4111,99.53878287,65537
Ohio,Monroe,"Monroe, Ohio",39111,0.4835,11.93746325,53036
Ohio,Montgomery,"Montgomery, Ohio",39113,0.4596,445.1215694,56636
Ohio,Morgan,"Morgan, Ohio",39115,0.427,13.63141217,46327
Ohio,Morrow,"Morrow, Ohio",39117,0.377,33.25090811,62516
Ohio,Muskingum,"Muskingum, Ohio",39119,0.4695,50.01043464,52806
Ohio,Noble,"Noble, Ohio",39121,0.5122,14.01081595,50109
Ohio,Ottawa,"Ottawa, Ohio",39123,0.4614,61.70172325,71409
Ohio,Paulding,"Paulding, Ohio",39125,0.4148,17.49738383,60274
Ohio,Perry,"Perry, Ohio",39127,0.418,34.05914789,63329
Ohio,Pickaway,"Pickaway, Ohio",39129,0.42,44.23060638,72652
Ohio,Pike,"Pike, Ohio",39131,0.5009,24.7420808,49357
Ohio,Portage,"Portage, Ohio",39133,0.4508,128.8401928,65445
Ohio,Preble,"Preble, Ohio",39135,0.4148,37.50382619,56134
Ohio,Putnam,"Putnam, Ohio",39137,0.3787,27.1799056,72588
Ohio,Richland,"Richland, Ohio",39139,0.4403,94.59562525,51733
Ohio,Ross,"Ross, Ohio",39141,0.439,43.16614992,53068
Ohio,Sandusky,"Sandusky, Ohio",39143,0.4291,56.05385903,54399
Ohio,Scioto,"Scioto, Ohio",39145,0.4794,48.32494083,43981
Ohio,Seneca,"Seneca, Ohio",39147,0.4275,38.87112962,59292
Ohio,Shelby,"Shelby, Ohio",39149,0.4054,46.21247465,63848
Ohio,Stark,"Stark, Ohio",39151,0.4422,250.6435257,59205
Ohio,Summit,"Summit, Ohio",39153,0.4792,506.7518997,63191
Ohio,Trumbull,"Trumbull, Ohio",39155,0.4514,126.0650673,51838
Ohio,Tuscarawas,"Tuscarawas, Ohio",39157,0.419,62.95821055,58282
Ohio,Union,"Union, Ohio",39159,0.4129,49.76986219,98167
Ohio,Van Wert,"Van Wert, Ohio",39161,0.3856,26.68768789,61842
Ohio,Vinton,"Vinton, Ohio",39163,0.4315,12.27625098,46511
Ohio,Warren,"Warren, Ohio",39165,0.4291,218.0111163,97011
Ohio,Washington,"Washington, Ohio",39167,0.4685,37.06671934,55133
Ohio,Wayne,"Wayne, Ohio",39169,0.421,80.86307207,60709
Ohio,Williams,"Williams, Ohio",39171,0.4038,33.90166936,57131
Ohio,Wood,"Wood, Ohio",39173,0.4506,81.28457967,64702
Ohio,Wyandot,"Wyandot, Ohio",39175,0.4065,20.97888479,65757
Oklahoma,Adair,"Adair, Oklahoma",40001,0.4577,14.8826669,43371
Oklahoma,Alfalfa,"Alfalfa, Oklahoma",40003,0.3843,2.609946132,55157
Oklahoma,Atoka,"Atoka, Oklahoma",40005,0.4673,5.491211135,44489
Oklahoma,Beaver,"Beaver, Oklahoma",40007,0.3698,1.152122952,60260
Oklahoma,Beckham,"Beckham, Oklahoma",40009,0.451,9.684911042,46744
Oklahoma,Blaine,"Blaine, Oklahoma",40011,0.4823,4.006477878,50068
Oklahoma,Bryan,"Bryan, Oklahoma",40013,0.4559,19.53287138,47916
Oklahoma,Caddo,"Caddo, Oklahoma",40015,0.4273,8.865771627,44121
Oklahoma,Canadian,"Canadian, Oklahoma",40017,0.3771,58.86855908,75806
Oklahoma,Carter,"Carter, Oklahoma",40019,0.4419,22.73184655,53211
Oklahoma,Cherokee,"Cherokee, Oklahoma",40021,0.4656,25.04226859,42269
Oklahoma,Choctaw,"Choctaw, Oklahoma",40023,0.4672,7.46084931,41228
Oklahoma,Cimarron,"Cimarron, Oklahoma",40025,0.4955,0.460637106,50300
Oklahoma,Cleveland,"Cleveland, Oklahoma",40027,0.4375,198.2719805,67692
Oklahoma,Coal,"Coal, Oklahoma",40029,0.4616,4.198174431,44733
Oklahoma,Comanche,"Comanche, Oklahoma",40031,0.4595,44.25467632,50090
Oklahoma,Cotton,"Cotton, Oklahoma",40033,0.4621,3.618406191,48703
Oklahoma,Craig,"Craig, Oklahoma",40035,0.4148,7.349775298,48825
Oklahoma,Creek,"Creek, Oklahoma",40037,0.4398,28.91594453,53287
Oklahoma,Custer,"Custer, Oklahoma",40039,0.4748,11.40516457,51098
Oklahoma,Delaware,"Delaware, Oklahoma",40041,0.4638,22.02796331,47774
Oklahoma,Dewey,"Dewey, Oklahoma",40043,0.4733,1.899829565,53165
Oklahoma,Ellis,"Ellis, Oklahoma",40045,0.4372,1.276646652,52503
Oklahoma,Garfield,"Garfield, Oklahoma",40047,0.4372,22.68483466,59514
Oklahoma,Garvin,"Garvin, Oklahoma",40049,0.4328,13.39361015,50043
Oklahoma,Grady,"Grady, Oklahoma",40051,0.4243,19.20248497,61326
Oklahoma,Grant,"Grant, Oklahoma",40053,0.45,1.704314344,51688
Oklahoma,Greer,"Greer, Oklahoma",40055,0.4529,3.589108409,39391
Oklahoma,Harmon,"Harmon, Oklahoma",40057,0.4772,1.955687754,38826
Oklahoma,Harper,"Harper, Oklahoma",40059,0.3809,1.429558199,58116
Oklahoma,Haskell,"Haskell, Oklahoma",40061,0.4633,8.507924809,36954
Oklahoma,Hughes,"Hughes, Oklahoma",40063,0.4945,6.458634327,39603
Oklahoma,Jackson,"Jackson, Oklahoma",40065,0.4252,12.21056252,55293
Oklahoma,Jefferson,"Jefferson, Oklahoma",40067,0.5202,3.166332713,37798
Oklahoma,Johnston,"Johnston, Oklahoma",40069,0.4326,6.630386843,47039
Oklahoma,Kay,"Kay, Oklahoma",40071,0.4585,18.84251977,50034
Oklahoma,Kingfisher,"Kingfisher, Oklahoma",40073,0.4609,6.714645735,66770
Oklahoma,Kiowa,"Kiowa, Oklahoma",40075,0.4644,3.423462101,40937
Oklahoma,Latimer,"Latimer, Oklahoma",40077,0.4927,5.612008676,37294
Oklahoma,Le Flore,"Le Flore, Oklahoma",40079,0.4474,12.12495101,42198
Oklahoma,Lincoln,"Lincoln, Oklahoma",40081,0.4447,14.13096671,51525
Oklahoma,Logan,"Logan, Oklahoma",40083,0.4802,23.90007388,68955
Oklahoma,Love,"Love, Oklahoma",40085,0.3941,7.461461164,52205
Oklahoma,Major,"Major, Oklahoma",40093,0.3889,3.120390997,55948
Oklahoma,Marshall,"Marshall, Oklahoma",40095,0.4549,17.01694281,49443
Oklahoma,Mayes,"Mayes, Oklahoma",40097,0.4396,24.14234951,53161
Oklahoma,McClain,"McClain, Oklahoma",40087,0.4154,26.13700699,72895
Oklahoma,McCurtain,"McCurtain, Oklahoma",40089,0.4461,6.877753343,43930
Oklahoma,McIntosh,"McIntosh, Oklahoma",40091,0.4737,12.37219882,42506
Oklahoma,Murray,"Murray, Oklahoma",40099,0.4426,12.8676675,55997
Oklahoma,Muskogee,"Muskogee, Oklahoma",40101,0.4706,32.91482009,44521
Oklahoma,Noble,"Noble, Oklahoma",40103,0.4123,6.019803977,58612
Oklahoma,Nowata,"Nowata, Oklahoma",40105,0.4433,7.085638349,50228
Oklahoma,Okfuskee,"Okfuskee, Oklahoma",40107,0.4538,7.562013175,36567
Oklahoma,Oklahoma,"Oklahoma, Oklahoma",40109,0.4889,425.9895277,57890
Oklahoma,Okmulgee,"Okmulgee, Oklahoma",40111,0.4621,21.53175106,46411
Oklahoma,Osage,"Osage, Oklahoma",40113,0.4329,8.131074758,56156
Oklahoma,Ottawa,"Ottawa, Oklahoma",40115,0.4464,25.88506875,45523
Oklahoma,Pawnee,"Pawnee, Oklahoma",40117,0.4307,11.16390864,52367
Oklahoma,Payne,"Payne, Oklahoma",40119,0.4898,45.96384754,50651
