CaseId,WEIGHT,RND_00,RND_01,Q1A,Q1B,Q1C,Q1D,Q1E,Q2,Q2_TEXT,CONDITION1,CONDITION2,CONDITION3,ORDERA,ORDERB,ORDERC,ORDERD,ORDERE,Q3A,Q3B,Q3C,Q3D,Q4,Q5,Q6,Q7,NOV5,NOV7,NOV7_OE,PartyID7,PartyID5,IDEO,RELIG,RELIG_OE,ATTEND,STARTDT,ENDDT,duration,SURV_MODE,SURV_LANG,Device,GENDER,AGE,AGE4,AGE7,RACETHNICITY,EDUC5,MARITAL,EMPLOY,INCOME,INCOME4,INCOME9,STATE,REGION4,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,HHSIZE,HH01,HH25,HH612,HH1317,HH18OV
310,1.02058949,2,0,Freedom,Private Property,Liberty,Opportunity,Justice,1,Freedom,,,All people own themselves and have the right to do anything they want as long as it does not infringe on another person's freedom.,1,2,4,3,5,6,7,7,1,4,1,2,6,1,#NULL!,,4,3,4,10,,1,11/20/2024 20:42,11/20/2024 20:47,5,2,1,Desktop,1,30,2,2,1,4,1,1,18,4,9,CO,4,8,1,1,1,1,4,2,0,0,0,0,2
318,0.56009235,0,0,Democracy,Trust,Freedom of speech,Rights,Alliance,1,Democracy,It’s really not right now. Our government is a complete mess until 2025…and I’m not stating that because I’m a Republican.,,,1,4,3,2,5,4,4,4,3,5,98,2,7,4,2,,7,5,5,11,,2,11/22/2024 15:26,11/22/2024 15:34,9,2,1,Smartphone,2,53,3,4,1,2,1,2,10,2,6,SC,3,5,1,1,2,2,4,3,#NULL!,#NULL!,#NULL!,1,2
328,9.36757177,1,1,Liberty,Justice,Freedom,Opportunity,Uphold the constitution,4,Opportunity,,Certain groups of people are discriminated against and pushed aside no chance to prove themselves because of prejudice and injustice,,5,3,2,4,1,7,7,7,1,1,1,1,7,4,1,,1,1,2,12,,8,11/18/2024 19:04,11/18/2024 19:14,11,2,1,Smartphone,2,71,4,6,2,2,1,5,4,1,2,FL,3,5,1,1,1,1,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
333,3.78923272,1,0,Guns,Freedom,Safety,Liberty,Opportunity,1,Guns,,98,,1,5,4,2,3,6,6,5,1,4,1,4,5,1,#NULL!,,4,3,3,11,,1,11/18/2024 21:17,11/26/2024 15:21,3,2,1,Smartphone,1,26,1,2,1,1,5,1,6,1,3,DE,3,5,1,1,2,1,4,3,#NULL!,#NULL!,#NULL!,#NULL!,3
334,0.51135396,0,0,Freedom,Independence,Fairness,Ethical,Loyal,1,Freedom,Freedom is carried out when those in power remember that hos/her ideas are not the only valid ones. Tolerance is a must,,,2,1,3,4,5,98,7,6,1,2,2,2,6,4,1,,6,5,3,12,,3,11/18/2024 18:38,11/22/2024 16:01,3,2,1,Smartphone,2,50,3,4,1,4,1,2,17,4,9,TX,3,7,1,1,1,1,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
338,1.49593856,1,1,Constitutional rights,Society rights,Personal safety,Police crime prevention,Ability to live freely,1,Constitutional rights,,"The right to vote, proven this November. Right to bear arms, slowly being taken away. Right to free speech, also slowly being taken away.",,2,3,4,5,1,4,5,7,3,3,3,5,2,4,2,,3,2,3,11,,1,11/20/2024 13:20,11/20/2024 13:28,8,2,1,Smartphone,1,49,3,4,6,3,5,6,6,1,3,WA,4,9,1,1,1,1,4,1,#NULL!,#NULL!,#NULL!,#NULL!,1
349,0.97580408,1,0,honest,integrity,faith,trust,family,5,family,,"planned mass deportation of foreigners, bipartisan, elected a criminal as the president of united states",,3,1,5,2,4,5,6,6,1,5,2,1,6,4,1,,3,2,3,12,,8,11/19/2024 10:25,11/19/2024 10:29,6,2,1,Desktop,1,52,3,4,6,5,1,1,15,4,8,AZ,4,8,1,1,1,1,3,3,#NULL!,#NULL!,#NULL!,#NULL!,3
354,2.13163351,1,0,Freedom of speech,Freedom of religion,Freedom of the press,Voting,Freedom of assembly,1,Freedom of speech,,"When the incoming administration is threatening the freedom of the press, that is not living up to its promise of Freedom of Press.",,4,1,2,3,5,7,7,6,3,2,2,1,7,4,1,,2,1,3,1,,8,11/19/2024 19:57,11/26/2024 18:40,10,2,1,Smartphone,2,74,4,6,1,2,1,5,12,3,7,WA,4,9,1,1,1,1,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
357,1.30074958,0,1,white people a in charge,law order iunequal,minorities are inferior,eliminate support the poor,no religion,1,white people a in charge,When the Supreme Court changed the law to accommodate the President & eliminated his accountability.,,,5,1,4,3,2,7,4,7,1,2,1,1,4,4,1,,1,1,3,1,,8,11/20/2024 6:57,11/20/2024 7:08,11,2,1,Desktop,2,69,4,6,2,3,1,5,9,2,5,OH,2,3,1,1,1,1,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
359,0.63024575,1,1,Freedom from Royalty,Freedom of religion,self-advancement,limited government expansion,free thought,4,limited government expansion,,"Too many government departments controlling too much of our lives, thoughts and freedoms.
Too many politicians that believe a new, additional law rather than promoting morals solves problems.  
Too many laws.",,4,3,5,2,1,4,6,5,3,5,3,3,3,4,2,,6,5,4,3,,4,11/19/2024 9:23,11/19/2024 9:35,11,2,1,Desktop,1,74,4,6,1,5,1,5,13,3,7,NV,4,8,1,1,1,2,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
364,0.71478969,2,1,Freedom from oppression,Self reliance,Equality,Economic mobility,Geographic freedom,1,Freedom from oppression,,,No individual or group is targeted by another group or government in a way that hurts their way of life,2,4,1,5,3,4,5,4,5,3,4,2,4,4,1,,3,2,3,10,,1,11/19/2024 16:01,11/19/2024 16:06,5,2,1,Desktop,1,60,4,5,1,5,1,2,18,4,9,CO,4,8,1,1,1,1,4,3,#NULL!,#NULL!,#NULL!,#NULL!,3
367,0.48644193,1,0,equality,honesty,hard work,family togetherness,good education,1,equality,,Good public schools in most places. more and more there is not equal opportunity for all--just the rich. Health care not available to all. The well to do have been taking away funds that should be helping to take care of basic needs of  less privileged,,3,5,4,1,2,7,6,5,2,3,2,1,3,4,1,,3,2,3,10,,2,11/19/2024 10:29,11/19/2024 10:41,13,2,1,Desktop,2,78,4,7,1,5,1,5,12,3,7,NE,2,4,1,1,1,2,4,1,0,0,0,0,1
375,1.74828737,0,1,Freedom of Speech,Freedom of Religion,Safety for Citizens,Right to Vote,Helping other countries,1,Freedom of Speech,"People are allowed to say what they want on the news, social media, etc. Even if what they are saying is hateful towards others.",,,1,2,3,5,4,6,3,5,2,3,4,5,5,4,1,,3,2,3,1,,7,11/19/2024 9:37,11/19/2024 9:42,6,2,1,Desktop,2,37,2,3,1,5,1,2,13,3,7,TN,3,6,1,1,2,1,4,4,0,1,1,0,2
377,1.01432392,2,1,Opportunity,Freedom,Equality,Freedom of speach,democracy,2,Freedom,,,The right to make choices for ourselves and our family without government interference or restrictions.,1,5,3,2,4,2,5,5,3,4,2,5,3,4,2,,7,5,5,2,,6,11/19/2024 1:04,11/19/2024 1:13,10,2,1,Desktop,1,60,4,5,1,4,4,1,11,3,6,KS,2,4,1,1,1,1,4,3,0,0,0,0,3
404,1.93918456,1,0,Equality,Opportunity,Justice,Individualism,Unity,1,Equality,,"As an example, the Black Lives Matter movement indicates that African American lives are at greater risk. Also, marginalized groups receive fewer opportunities and are at greater risk of homelessness, limited pay, etc.",,1,5,3,4,2,6,5,2,1,2,4,1,6,4,1,,1,1,1,1,,3,11/26/2024 11:15,11/26/2024 11:19,5,2,1,Smartphone,2,22,1,1,1,3,5,1,16,4,9,KS,2,4,1,1,1,1,3,5,#NULL!,#NULL!,#NULL!,#NULL!,5
414,1.05427087,0,0,Independence,Freedom of speech,Freedom of religion,Equality,Democracy,2,Freedom of speech,"It’s not. You have the right to express your thoughts and opinions, however these days there is always someone claiming discrimination or some other negativity resulting in the speaker having to apologize for hurting feelings",,,1,3,2,4,5,5,6,7,3,5,2,4,5,1,#NULL!,,5,4,3,2,,2,11/20/2024 19:46,11/20/2024 20:01,10,2,1,Smartphone,2,74,4,6,1,2,1,5,7,2,4,MN,2,4,1,1,1,1,4,2,0,0,0,0,1
430,2.42010078,0,0,Freedom,Success,Comfortable,Equality,Liberty,4,Equality,The equality of each individual  is the promise that people  look toward  in order to go forward and find good life,,,5,4,2,3,1,5,5,6,5,4,4,3,3,4,1,,6,5,3,2,,4,11/19/2024 16:13,11/21/2024 16:04,6,2,1,Desktop,1,71,4,6,1,5,1,5,14,4,8,NH,1,1,0,1,1,1,2,2,0,0,0,0,2
433,0.38291541,1,1,Equality,Freedom of choice,Freedom of voice,Protect our own,$ can’t buy “ favors”,2,Freedom of choice,,Covid lock down is a prime example along with the mask mandate and shots being forced upon those that did not want it.,,2,1,5,3,4,7,5,6,3,3,4,3,5,4,2,,6,5,4,12,,3,11/18/2024 21:05,11/21/2024 9:13,6,2,1,Smartphone,2,47,3,4,1,3,1,1,7,2,4,FL,3,5,1,1,2,1,4,4,#NULL!,#NULL!,#NULL!,#NULL!,4
447,1.09619022,2,1,Life,Liberty,pursuit of happiness,Equality of opportunity,Protection of personal property,3,pursuit of happiness,,,"The freedom to find your path to in life with minimal interference from the gov't. This applies ONLY to living individuals, NOT to mega corporations!",2,3,1,5,4,7,7,6,1,3,2,2,4,1,#NULL!,,4,3,3,9,,1,11/19/2024 11:26,11/19/2024 11:33,8,2,1,Desktop,1,60,4,5,1,4,5,1,12,3,7,PA,1,2,1,1,2,3,4,1,0,0,0,0,1
448,0.21734861,0,0,FREEDOM OF SPEECH,FREEDOM OF RELIGION,FREEDOM BEAR ARMS,DEMOCRACY,DEMOCRACY,3,FREEDOM BEAR ARMS,It's not.  fkda; fa;fakfj adsjdfkdasf; kdsa;fajfkf askfjkdsa askfjkj fka;jfklaf af fkffk;lf akflksdf,,,4,1,5,3,2,4,5,5,4,4,4,4,3,3,#NULL!,,4,3,3,10,,1,11/21/2024 11:10,11/21/2024 11:18,8,2,1,Desktop,2,54,3,4,1,3,3,1,10,2,6,WY,4,8,1,1,1,1,4,3,#NULL!,#NULL!,#NULL!,1,1
450,0.24746245,2,1,Opportunity for All,Justice for All,Freedom for All,Freedom of religion,Freedom of speech,3,Freedom for All,,,"Everyone has equal rights under the law. Nobody is a slave, and no one can own another. People are free to do as they wish, within the constraints of the law.",5,1,2,4,3,5,4,2,5,2,4,3,2,4,1,,2,1,3,10,,2,11/18/2024 20:10,11/21/2024 9:14,7,2,1,Smartphone,1,30,2,2,1,4,5,1,9,2,5,WV,3,5,1,1,2,3,4,1,#NULL!,#NULL!,#NULL!,#NULL!,1
452,0.58931977,2,0,Freedom,Equality,Justice,Checks and balances,Liberty,1,Freedom,,,"It is the right to act or speak without restraint or hesitation. Whether it's freedom of speech or bear arms, nothing should hinder us for doing either.",5,3,1,2,4,5,5,5,3,3,3,3,5,2,#NULL!,,5,4,-1,12,,8,11/24/2024 20:21,11/24/2024 20:33,13,2,1,Smartphone,2,45,3,4,1,3,4,1,11,3,6,WI,2,3,0,1,1,1,4,4,#NULL!,#NULL!,2,#NULL!,2
453,4.10764864,0,1,Freedom of speech,Freedom of religion,Freedom of choice,Protection in your home,Freedom of expression,4,Protection in your home,"Law and order, right to bear arms, training our police and military, strong judiciary system, lighting all streets",,,2,4,5,1,3,5,5,5,3,5,2,6,6,4,1,,1,1,1,1,,2,11/18/2024 19:20,11/19/2024 19:00,13,2,1,Smartphone,2,69,4,6,2,5,4,5,11,3,6,MS,3,6,0,1,2,1,4,3,0,0,0,0,3
460,1.05888918,0,0,Equality,Liberty,Individualism,Diversity,Unity,1,Equality,98,,,2,1,4,3,5,4,4,4,5,4,4,6,5,4,1,,1,1,-1,12,,6,11/20/2024 9:59,11/24/2024 12:32,11,2,1,Smartphone,2,32,2,2,2,1,5,1,1,1,1,NY,1,2,1,0,2,3,4,2,#NULL!,#NULL!,1,#NULL!,1
462,2.07957052,1,0,Life,Liberty,Pursuit of happiness,limited government,checks and balances,4,limited government,,"Government is no longer as limited as it was. Rules and regulations impede liberty and freedom. (So, I can't just open a barber shop and cut hair. I have to be licensed.) Government seems to be everywhere, and is inefficient. It lacks common sense.",,4,3,1,5,2,2,5,7,4,4,3,5,6,4,2,,6,5,5,1,,8,11/19/2024 9:06,11/19/2024 9:10,4,2,1,Desktop,1,66,4,6,1,4,1,1,15,4,8,PA,1,2,1,1,1,1,2,3,0,0,0,0,3
467,0.48911675,1,1,Equal opportunity,Protected by government,Freedom of religion,Protecting and providing safe environment,Creating family growth,4,Protecting and providing safe environment,,"Allowing racist and hate groups to abuse freedom of speech and protest and form organizations that threaten others.  Stopping Gang formation at the beginning stage.  Allowing crimes committed among the famous, prosperous, and powerful, to be dismissed, ignored, or acceptable on a level not offered to those of a lower class.",,1,4,2,3,5,6,6,6,4,1,3,4,5,4,1,,6,5,3,1,,1,11/18/2024 21:23,11/18/2024 21:40,15,2,1,Smartphone,2,59,3,5,1,3,2,6,4,1,2,GA,3,5,1,1,1,3,4,1,#NULL!,#NULL!,#NULL!,#NULL!,1
476,1.49200964,2,0,faith,justice,leadershship,liberty,integrity,1,faith,,,Faith is hope in what is not seen with a trust in God to lead & guide leadership to operate with justice and fairness to all.,4,1,2,3,5,2,5,5,1,4,2,1,5,4,2,,7,5,4,1,,8,11/19/2024 17:20,11/19/2024 17:28,8,2,1,Desktop,2,67,4,6,5,3,3,1,9,2,5,PA,1,2,1,1,1,1,4,1,0,0,0,0,1
479,0.74411918,2,0,Freedom,Opportunity,Capitalism,Equality,Hustle,1,Freedom,,,To have the free will to pursue whatever it is you want to do in the present moment or the future. No one / nothing controls you,5,1,4,2,3,3,6,5,3,3,4,6,2,4,98,,5,4,3,9,,1,11/21/2024 11:36,11/21/2024 11:51,12,2,1,Smartphone,2,23,1,1,1,3,5,2,7,2,4,MI,2,3,1,1,2,3,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
484,1.01420319,1,1,freedom,freedom of religion,democracy,you can be what you want,independent,2,freedom of religion,,they are a lot of people who do not like some religions in America and try to get rid of them and America needs to make it that you can not do that because its hate speech,,2,3,5,4,1,2,2,5,5,5,7,6,1,4,2,,6,5,4,3,,8,11/24/2024 19:41,11/24/2024 19:46,4,2,1,Desktop,1,18,1,1,1,1,1,1,15,4,8,AZ,4,8,1,1,1,1,3,6,#NULL!,#NULL!,1,1,5
486,0.61580972,1,1,Freedom,Women rights,Human rights,Education,Human trafficking,2,Women rights,,Women right is important because helps us to be able to do anything that a man can do. Women’s rights are just as important as men’s rights because we are all humans that should have the same rights,,1,4,5,2,3,4,4,4,4,3,4,4,4,4,1,,1,1,3,12,,5,11/19/2024 14:25,11/19/2024 14:30,5,2,1,Smartphone,2,20,1,1,2,3,5,4,7,2,4,SC,3,5,0,1,1,1,2,4,#NULL!,#NULL!,1,#NULL!,3
491,0.81093459,2,0,Equality,Living,Trust,Working,Health,1,Equality,,,"Having equal rights to healthcare, work, wages, shelter and food. Also having the ability to live healthy and peaceful lives.",4,2,3,1,5,98,98,98,98,5,5,4,4,98,#NULL!,,3,2,5,1,,2,11/21/2024 18:29,11/21/2024 18:33,4,2,1,Smartphone,2,38,2,3,2,1,5,1,5,1,3,IL,2,3,1,1,2,3,4,2,#NULL!,#NULL!,1,#NULL!,1
493,0.33127495,0,1,"Free Speech, Religion, Protest",Separation of church and state,Protection from illegal search & seizure,Right to vote,Taxation with Representation,2,Separation of church and state,The line between church and State is thinning. More and more States are including religious values in their laws.,,,5,1,4,3,2,5,6,6,4,3,3,5,5,4,1,,1,1,1,9,,1,11/20/2024 6:49,11/20/2024 6:58,9,2,1,Smartphone,2,46,3,4,1,5,1,1,12,3,7,CA,4,9,1,1,2,3,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
496,1.00609358,2,0,Freedom,Democracy,Rights,Equality,Privacy,1,Freedom,,,Freedom is the ability to do whatever I want as long as I don’t harm others.  This should be the right of everyone everywhere.,1,4,2,3,5,6,6,5,2,4,2,4,3,4,2,,6,5,4,12,,6,11/18/2024 19:13,11/18/2024 19:22,9,2,1,Smartphone,1,47,3,4,1,3,1,1,12,3,7,GA,3,5,1,1,1,1,4,2,0,0,0,0,2
504,0.79503338,0,0,The American Dream,Equality,Pride,Voting Rights,Freedom of Speech,5,Freedom of Speech,I believe that Freedom of Speech is carried out greatly in American society. We are allowed to voice our opinions on controversial topics unlike certain countries.,,,4,2,1,3,5,5,7,7,4,3,4,4,7,4,1,,2,1,2,1,,4,11/26/2024 18:33,11/26/2024 18:43,10,2,1,Desktop,2,28,1,2,2,3,5,1,2,1,1,NY,1,2,1,1,2,2,4,3,#NULL!,#NULL!,2,#NULL!,1
506,0.77212832,0,0,Freedom,Liberty,Protection,Equality,Justice for all,1,Freedom,We can voice our opinions without fear of prosecution. We have the freedom to vote for our leaders.,,,5,4,1,2,3,5,5,5,2,4,2,3,5,1,#NULL!,,6,5,3,12,,2,11/20/2024 18:37,11/20/2024 18:45,8,2,1,Smartphone,1,46,3,4,1,3,1,1,14,4,8,CT,1,1,1,1,1,1,4,4,#NULL!,#NULL!,2,#NULL!,2
512,1.38703745,1,1,freedom,diversity,community,family,opportunity,5,opportunity,,The US is not living up to it's promise of opportunity when it is constantly removing and redirecting funding from social programs,,3,5,2,1,4,5,4,3,4,3,3,3,6,4,1,,1,1,2,11,,3,11/23/2024 8:05,11/23/2024 8:11,5,2,1,Desktop,2,45,3,4,1,5,5,2,13,3,7,TN,3,6,1,1,1,1,4,2,0,0,1,0,1
515,2.05740213,1,1,Freedom of choice,Human rights,Freedom of expression,The right to choose,Freedom,5,Freedom,,"The lack of ability to live life the way we choose and see fit. Being told what we must do, pay, provide. Taxes",,3,1,2,4,5,7,6,7,6,3,2,4,6,1,#NULL!,,4,3,3,11,,1,11/29/2024 8:34,11/29/2024 8:39,4,2,1,Smartphone,2,38,2,3,1,2,1,4,9,2,5,TX,3,7,1,1,1,1,4,6,#NULL!,#NULL!,2,#NULL!,4
518,2.96665037,0,0,freedom,expresion,just,openness,honesty,1,freedom,"freedom of speech, expression. it  use to do   this, not the best at the moment but we will continue   to get  back",,,4,2,3,1,5,6,7,6,4,2,3,5,4,4,1,,1,1,1,2,,4,11/19/2024 0:04,11/19/2024 0:09,5,2,1,Desktop,1,39,2,3,1,4,5,1,6,1,3,MA,1,1,1,1,2,3,4,1,#NULL!,#NULL!,#NULL!,#NULL!,1
519,1.81131397,1,0,Freedom,Respect,Security,Economy,Rights,1,Freedom,,Let me do as I please when I go out without breaking any laws. Also making good choices everday in life,,4,1,5,2,3,4,4,4,4,4,4,4,4,4,1,,2,1,3,1,,3,11/20/2024 6:20,11/20/2024 6:22,3,2,1,Smartphone,1,39,2,3,2,4,1,1,10,2,6,TN,3,6,1,1,2,1,4,6,#NULL!,#NULL!,1,2,3
521,0.78973379,0,1,Freedom,Liberty,Justice,Peace,Equality,1,Freedom,Each person has their own personal opinion and with that we each have freedom of choice in some ways.,,,2,5,1,3,4,4,4,4,4,3,2,4,4,1,#NULL!,,4,3,4,9,,1,11/21/2024 9:02,11/21/2024 9:09,7,2,1,Desktop,2,32,2,2,1,2,1,6,5,1,3,NY,1,2,0,1,3,2,4,6,#NULL!,#NULL!,1,1,4
531,0.99769197,0,1,Equality,Independence,Freedom,Pursuit of Happiness,Liberty,1,Equality,"Equal voting rights for men and women, equals rights amendment and we are working on ending racism but still have a ways to go.",,,2,3,1,5,4,3,5,6,5,5,4,6,5,4,2,,6,5,3,12,,8,11/18/2024 21:32,11/18/2024 21:43,11,2,1,Desktop,2,70,4,6,1,4,5,5,8,2,4,IN,2,3,0,1,1,1,4,1,#NULL!,#NULL!,#NULL!,#NULL!,1
536,0.13101993,0,1,freedom of religion,freedom of speech,equality for all,moral integrity,right to privacy,1,freedom of religion,Currently have the right to worship as we choose. Currently have the right to worship on what day we choose. Should not be denied any rights based on our religion.,,,5,1,2,3,4,5,3,3,5,5,4,3,1,4,1,,4,3,3,12,,5,11/21/2024 8:30,11/21/2024 8:41,10,2,1,Desktop,2,63,4,5,1,3,2,1,10,2,6,MI,2,3,0,1,1,1,4,2,0,0,0,0,2
542,0.94387395,0,1,Strength,Resilience,Hope,Power,Freedom,3,Hope,"Providing educational opportunity. The people who live in, invest, and care about their communities are the most significant examples.",,,3,4,2,1,5,5,5,3,3,2,4,1,6,4,1,,3,2,3,11,,3,11/30/2024 19:34,12/1/2024 11:25,6,2,1,Desktop,1,29,1,2,1,5,5,7,4,1,2,LA,3,7,1,1,2,3,4,4,#NULL!,#NULL!,#NULL!,#NULL!,4
545,1.82304650,1,0,equality,individualism,change,competition and free enterprise,solidarity,5,solidarity,,"no equality and division
no freedom of right, people are divided in race, cost and religion which is dangerous to the country",,5,3,2,4,1,7,7,7,7,4,2,2,5,4,1,,1,1,1,6,,8,11/25/2024 12:08,11/25/2024 12:22,14,2,1,Desktop,1,54,3,4,6,5,1,2,12,3,7,IL,2,3,1,1,1,2,4,4,#NULL!,#NULL!,#NULL!,#NULL!,4
549,0.59381697,0,1,Freedom of speech,Free will,Choice of religion,Family values,Health,1,Freedom of speech,I don’t believe it is living up to its promise more and more is taken away from us every day by restricting our words and what we say,,,2,4,5,3,1,4,7,4,2,5,1,1,7,4,2,,4,3,3,4,,2,11/18/2024 18:57,11/18/2024 19:03,7,2,1,Smartphone,2,66,4,6,1,3,1,1,10,2,6,MS,3,6,1,1,1,1,3,2,#NULL!,#NULL!,#NULL!,#NULL!,2
551,0.08857578,2,0,Freedom of speech,Independence,Hard work,Honesty,Integrity,4,Honesty,,,"Honesty is the act of being truthful in all dealings. Whether returning something found that was lost or simply stating ""I don't know"", being an honest person makes this nation better.",4,3,5,2,1,4,4,3,5,4,4,4,5,4,1,,3,2,3,11,,1,11/18/2024 17:21,11/18/2024 17:24,4,2,1,Smartphone,1,27,1,2,2,4,5,1,11,3,6,CA,4,9,1,1,2,3,4,1,#NULL!,#NULL!,#NULL!,#NULL!,1
560,0.27154327,1,0,Freedom of speech,Freedom from religious persecution,Unalienable civil rights,Opportunity,Gradual corrective action toward Equal Rights for men & women of all cultures,3,Unalienable civil rights,,Women and immigrant citizens are treated as second-class citizens. Women's reproductive rights are being stripped away. Immigrants are being vilified.,,4,2,3,1,5,6,5,5,4,2,4,2,5,4,1,,2,1,3,12,,1,11/19/2024 8:30,11/19/2024 8:42,11,2,1,Smartphone,1,33,2,2,1,4,1,1,17,4,9,IL,2,3,1,1,1,3,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
563,0.55065858,2,1,Absolutely nothing,Protect criminals,Greedy,Dictatorship,Not a free country,5,Not a free country,,,You can’t marry who you want. LGBQT is a crime in this country. If you are poor no one cares about you. Only if you are rich and white you will make it in this country,5,1,2,4,3,7,7,7,1,1,1,1,7,4,1,,1,1,1,11,,1,11/18/2024 18:01,11/22/2024 11:13,3,2,1,Smartphone,1,27,1,2,1,2,1,1,2,1,1,WI,2,3,1,1,2,3,4,3,#NULL!,#NULL!,#NULL!,#NULL!,3
598,0.14065163,1,1,Freedom,Women right,The school,Crime,Ol people,1,Freedom,,Because they are still allowing racism to go on. They are trying to take away our rights against  and go back to the civil war,,5,4,3,1,2,4,4,4,4,3,4,4,5,4,1,,1,1,3,11,,1,11/18/2024 19:08,11/18/2024 19:13,6,2,1,Smartphone,2,31,2,2,2,4,5,1,2,1,1,OH,2,3,1,1,2,3,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
599,1.02167242,0,1,Freedom,Fairness,A voice,Options,Democracy,1,Freedom,"The ability to live the American dream, the option to vote for who we feel represents our beliefs and values.",,,1,4,5,3,2,5,5,5,5,2,4,3,5,1,#NULL!,,6,5,3,11,,1,11/20/2024 22:04,11/20/2024 22:09,5,2,1,Smartphone,2,31,2,2,1,3,5,1,11,3,6,PA,1,2,1,0,1,1,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
601,0.54530327,2,1,Independence,Integrity,Law abiding,Rights,Free,1,Independence,,,Independence meaning that we are an independent country. We can rely on our own country. We have our own government that we rely on.,1,3,5,2,4,6,4,4,1,4,2,7,7,4,2,,6,5,4,12,,1,11/20/2024 16:13,11/20/2024 16:19,7,2,1,Smartphone,2,26,1,2,5,3,5,2,5,1,3,TN,3,6,1,1,1,1,4,3,#NULL!,1,#NULL!,#NULL!,2
609,2.39568107,0,0,Freedom,Order,Equal Opportunity,Protection from Tyranny,Capitalism,1,Freedom,"In theory, Americans have freedom of speech, religion, and choice of political beliefs without fear of being punished legally or socially.  Unfortunately, this is not always followed by those in power.",,,1,4,3,2,5,1,4,5,1,5,1,1,7,4,2,,7,5,5,1,,8,11/18/2024 19:10,11/18/2024 19:20,11,2,1,Desktop,2,75,4,7,1,5,1,5,15,4,8,TX,3,7,1,1,1,1,4,2,0,0,0,0,2
